province,country,date,lat,long,confirmed,deaths,recovered,active,Combined_Key,Incident_Rate,Case_Fatality_Ratio
Texas,US,04-01-2021,32.23602653,-98.21773417,3026,30,0,2996,"Erath, Texas, US",7086.982997,0.991407799
Texas,US,04-01-2021,31.25350609,-96.93630086,1204,17,0,1187,"Falls, Texas, US",6960.744638,1.411960133
Texas,US,04-01-2021,33.59564294,-96.10751083,1881,53,0,1828,"Fannin, Texas, US",5296.502788,2.817650186
Texas,US,04-01-2021,29.87788372,-96.92076062,1301,35,0,1266,"Fayette, Texas, US",5132.959836,2.690238278
Texas,US,04-01-2021,32.74281316,-100.4019302,221,10,0,211,"Fisher, Texas, US",5770.234987,4.524886878
Texas,US,04-01-2021,34.07227468,-101.3031546,563,23,0,540,"Floyd, Texas, US",9856.442577,4.085257549
Texas,US,04-01-2021,33.97308618,-99.7767797,70,4,0,66,"Foard, Texas, US",6060.606061,5.714285714
Texas,US,04-01-2021,29.52704478,-95.77219463,36324,393,0,35931,"Fort Bend, Texas, US",4475.118518,1.081929303
Texas,US,04-01-2021,33.17653242,-95.21917243,456,12,0,444,"Franklin, Texas, US",4251.748252,2.631578947
Texas,US,04-01-2021,31.70422788,-96.15072516,934,24,0,910,"Freestone, Texas, US",4737.02896,2.569593148
Texas,US,04-01-2021,28.86751206,-99.10804207,1803,12,0,1791,"Frio, Texas, US",8879.14902,0.665557404
Texas,US,04-01-2021,32.74055318,-102.6353295,1234,30,0,1204,"Gaines, Texas, US",5741.67132,2.431118314
Texas,US,04-01-2021,29.40167322,-94.90469073,22338,221,0,22117,"Galveston, Texas, US",6528.925378,0.98934551
Texas,US,04-01-2021,33.17969345,-101.2984114,267,17,0,250,"Garza, Texas, US",4286.402312,6.367041199
Texas,US,04-01-2021,30.31824095,-98.94676915,1426,23,0,1403,"Gillespie, Texas, US",5283.82985,1.612903226
Texas,US,04-01-2021,31.86942909,-101.5207776,91,1,0,90,"Glasscock, Texas, US",6458.481192,1.098901099
Texas,US,04-01-2021,28.65696592,-97.42760647,282,8,0,274,"Goliad, Texas, US",3682.423609,2.836879433
Texas,US,04-01-2021,29.45634206,-97.49424032,1640,25,0,1615,"Gonzales, Texas, US",7870.614772,1.524390244
Texas,US,04-01-2021,35.40081878,-100.8129222,1690,34,0,1656,"Gray, Texas, US",7721.831308,2.01183432
Texas,US,04-01-2021,33.62744998,-96.67753461,6767,180,0,6587,"Grayson, Texas, US",4967.991073,2.659967489
Texas,US,04-01-2021,32.47940482,-94.81591935,6923,173,0,6750,"Gregg, Texas, US",5585.541974,2.498916655
Texas,US,04-01-2021,30.54579585,-95.98902499,1813,44,0,1769,"Grimes, Texas, US",6277.700831,2.426916713
Texas,US,04-01-2021,29.58165339,-97.94786822,6974,107,0,6867,"Guadalupe, Texas, US",4179.877373,1.534270146
Texas,US,04-01-2021,34.07044901,-101.8268114,5152,126,0,5026,"Hale, Texas, US",15422.37921,2.445652174
Texas,US,04-01-2021,34.5307555,-100.6813852,235,9,0,226,"Hall, Texas, US",7928.475034,3.829787234
Texas,US,04-01-2021,31.70470573,-98.11083887,493,17,0,476,"Hamilton, Texas, US",5826.734429,3.448275862
Texas,US,04-01-2021,36.27743284,-101.3545796,617,13,0,604,"Hansford, Texas, US",11428.04223,2.106969206
Texas,US,04-01-2021,34.28944521,-99.74632408,257,8,0,249,"Hardeman, Texas, US",6534.452072,3.112840467
Texas,US,04-01-2021,30.33364686,-94.38931817,3430,50,0,3380,"Hardin, Texas, US",5954.654352,1.457725948
Texas,US,04-01-2021,29.85864939,-95.39339521,245551,3431,0,242120,"Harris, Texas, US",5209.719253,1.397265741
Texas,US,04-01-2021,32.54935988,-94.36934071,2655,64,0,2591,"Harrison, Texas, US",3989.301759,2.410546139
Texas,US,04-01-2021,35.84008013,-102.6029022,317,0,0,317,"Hartley, Texas, US",5685.07891,0
Texas,US,04-01-2021,33.17823584,-99.73037358,315,11,0,304,"Haskell, Texas, US",5567.338282,3.492063492
Texas,US,04-01-2021,30.05669873,-98.02944344,11874,126,0,11748,"Hays, Texas, US",5158.325043,1.061141991
Texas,US,04-01-2021,35.83764858,-100.2703577,353,1,0,352,"Hemphill, Texas, US",9243.257397,0.283286119
Texas,US,04-01-2021,32.21128872,-95.85846587,3675,78,0,3597,"Henderson, Texas, US",4441.785416,2.12244898
Texas,US,04-01-2021,26.39418217,-98.18299696,51662,2201,0,49461,"Hidalgo, Texas, US",5946.999391,4.260384809
Texas,US,04-01-2021,31.99045053,-97.13423143,2231,34,0,2197,"Hill, Texas, US",6087.478512,1.523980278
Texas,US,04-01-2021,33.60771256,-102.3431676,1906,79,0,1827,"Hockley, Texas, US",8279.397072,4.144805876
Texas,US,04-01-2021,32.42990927,-97.83242024,3959,72,0,3887,"Hood, Texas, US",6422.464838,1.818641071
Texas,US,04-01-2021,33.14875072,-95.56351139,2316,71,0,2245,"Hopkins, Texas, US",6245.280984,3.065630397
Texas,US,04-01-2021,31.31925973,-95.42226208,1169,24,0,1145,"Houston, Texas, US",5089.690003,2.053036784
Texas,US,04-01-2021,32.30621324,-101.4356444,3945,67,0,3878,"Howard, Texas, US",10759.87345,1.698352345
Texas,US,04-01-2021,31.45628381,-105.388178,451,8,0,443,"Hudspeth, Texas, US",9230.454359,1.77383592
Texas,US,04-01-2021,33.12351514,-96.08551032,3666,84,0,3582,"Hunt, Texas, US",3718.279003,2.291325696
Texas,US,04-01-2021,35.84006574,-101.3546643,1193,49,0,1144,"Hutchinson, Texas, US",5697.774382,4.10729254
Texas,US,04-01-2021,31.30375559,-100.982439,71,0,0,71,"Irion, Texas, US",4622.395833,0
Texas,US,04-01-2021,33.23377248,-98.17283469,423,9,0,414,"Jack, Texas, US",4734.191382,2.127659574
Texas,US,04-01-2021,28.95472367,-96.57749563,1106,20,0,1086,"Jackson, Texas, US",7493.224932,1.808318264
Texas,US,04-01-2021,30.74685667,-94.02667579,1502,44,0,1458,"Jasper, Texas, US",4227.532438,2.92942743
Texas,US,04-01-2021,30.71490589,-104.1399973,108,1,0,107,"Jeff Davis, Texas, US",4749.340369,0.925925926
Texas,US,04-01-2021,29.8832777,-94.16434171,13802,221,0,13581,"Jefferson, Texas, US",5486.454793,1.601217215
Texas,US,04-01-2021,27.04453923,-98.6968187,347,11,0,336,"Jim Hogg, Texas, US",6673.076923,3.170028818
Texas,US,04-01-2021,27.73103938,-98.0904705,2891,65,0,2826,"Jim Wells, Texas, US",7141.445581,2.24835697
Texas,US,04-01-2021,32.37877812,-97.36615819,11135,163,0,10972,"Johnson, Texas, US",6333.289727,1.463852717
Texas,US,04-01-2021,32.73997145,-99.87861576,2343,31,0,2312,"Jones, Texas, US",11666.58368,1.323090055
Texas,US,04-01-2021,28.90705334,-97.85960149,1275,21,0,1254,"Karnes, Texas, US",8172.553041,1.647058824
Texas,US,04-01-2021,32.5991417,-96.28734728,9306,124,0,9182,"Kaufman, Texas, US",6834.907531,1.332473673
Texas,US,04-01-2021,29.94414155,-98.7113588,1447,33,0,1414,"Kendall, Texas, US",3050.747401,2.280580511
Texas,US,04-01-2021,26.92601662,-97.66413984,21,2,0,19,"Kenedy, Texas, US",5198.019802,9.523809524
Texas,US,04-01-2021,33.18104136,-100.7780939,57,1,0,56,"Kent, Texas, US",7480.314961,1.754385965
Texas,US,04-01-2021,30.06040006,-99.34930144,2380,36,0,2344,"Kerr, Texas, US",4524.714829,1.512605042
Texas,US,04-01-2021,30.48678918,-99.74856473,205,6,0,199,"Kimble, Texas, US",4726.769656,2.926829268
Texas,US,04-01-2021,33.61643847,-100.2558057,6,0,0,6,"King, Texas, US",2205.882353,0
Texas,US,04-01-2021,29.34967888,-100.4186638,144,3,0,141,"Kinney, Texas, US",3926.915735,2.083333333
Texas,US,04-01-2021,27.42435506,-97.69894948,1736,60,0,1676,"Kleberg, Texas, US",5658.409387,3.456221198
Texas,US,04-01-2021,33.60519951,-99.7422906,160,12,0,148,"Knox, Texas, US",4366.812227,7.5
Texas,US,04-01-2021,28.34453111,-99.09908775,667,14,0,653,"La Salle, Texas, US",8869.680851,2.098950525
Texas,US,04-01-2021,33.66981763,-95.57404777,4163,99,0,4064,"Lamar, Texas, US",8349.545719,2.378092722
Texas,US,04-01-2021,34.06859623,-102.3516289,1657,68,0,1589,"Lamb, Texas, US",12851.93516,4.103802052
Texas,US,04-01-2021,31.19531316,-98.24206613,755,15,0,740,"Lampasas, Texas, US",3523.427291,1.986754967
Texas,US,04-01-2021,29.38508402,-96.93186692,1691,53,0,1638,"Lavaca, Texas, US",8390.393966,3.134240095
Texas,US,04-01-2021,30.31120597,-96.97045773,983,28,0,955,"Lee, Texas, US",5702.186902,2.848423194
Texas,US,04-01-2021,31.29872538,-95.9936328,775,24,0,751,"Leon, Texas, US",4452.999311,3.096774194
Texas,US,04-01-2021,30.15152688,-94.81205615,4326,93,0,4233,"Liberty, Texas, US",4903.705551,2.149791956
Texas,US,04-01-2021,31.5454767,-96.58095444,1286,28,0,1258,"Limestone, Texas, US",5487.05039,2.177293935
Texas,US,04-01-2021,36.27783108,-100.2733151,227,7,0,220,"Lipscomb, Texas, US",7021.342406,3.083700441
Texas,US,04-01-2021,28.35101362,-98.1246786,852,13,0,839,"Live Oak, Texas, US",6979.601868,1.525821596
Texas,US,04-01-2021,30.70645047,-98.68475262,666,13,0,653,"Llano, Texas, US",3055.746731,1.951951952
Texas,US,04-01-2021,31.84947612,-103.5818571,1,0,0,1,"Loving, Texas, US",591.7159763,0
Texas,US,04-01-2021,33.61008596,-101.8204789,42624,573,0,42051,"Lubbock, Texas, US",13724.48635,1.344313063
Texas,US,04-01-2021,33.17657705,-101.8162849,517,13,0,504,"Lynn, Texas, US",8687.615527,2.51450677
Texas,US,04-01-2021,30.96694679,-95.93003775,1123,16,0,1107,"Madison, Texas, US",7861.943433,1.42475512
Texas,US,04-01-2021,32.79868409,-94.3566123,270,17,0,253,"Marion, Texas, US",2740.004059,6.296296296
Texas,US,04-01-2021,32.30600051,-101.9513518,539,15,0,524,"Martin, Texas, US",9339.802461,2.782931354
Texas,US,04-01-2021,30.71780434,-99.22629416,269,2,0,267,"Mason, Texas, US",6293.869911,0.743494424
Texas,US,04-01-2021,28.81955746,-96.01230294,1959,64,0,1895,"Matagorda, Texas, US",5346.177988,3.266972945
Texas,US,04-01-2021,28.7429195,-100.3157686,6437,193,0,6244,"Maverick, Texas, US",10961.8201,2.998291129
Texas,US,04-01-2021,31.1925468,-99.34682807,452,12,0,440,"McCulloch, Texas, US",5661.322645,2.654867257
Texas,US,04-01-2021,31.55255453,-97.20217694,19026,289,0,18737,"McLennan, Texas, US",7413.988614,1.518974036
Texas,US,04-01-2021,28.35251708,-98.56769164,64,1,0,63,"McMullen, Texas, US",8613.728129,1.5625
Texas,US,04-01-2021,29.3557301,-99.11030298,2749,55,0,2694,"Medina, Texas, US",5329.171836,2.000727537
Texas,US,04-01-2021,30.88990665,-99.8204794,170,4,0,166,"Menard, Texas, US",7951.356408,2.352941176
Texas,US,04-01-2021,31.86904128,-102.0315682,11506,185,0,11321,"Midland, Texas, US",6506.740861,1.60785677
Texas,US,04-01-2021,30.7858183,-96.97718698,1469,13,0,1456,"Milam, Texas, US",5917.898723,0.884955752
Texas,US,04-01-2021,31.49557106,-98.59272068,278,12,0,266,"Mills, Texas, US",5704.904576,4.316546763
Texas,US,04-01-2021,32.30623474,-100.9212058,496,14,0,482,"Mitchell, Texas, US",5804.564073,2.822580645
Texas,US,04-01-2021,33.67521893,-97.72500958,1426,38,0,1388,"Montague, Texas, US",7195.478858,2.664796634
Texas,US,04-01-2021,30.30079133,-95.50572772,26650,265,0,26385,"Montgomery, Texas, US",4387.618519,0.994371482
Texas,US,04-01-2021,35.83769242,-101.8930281,2069,51,0,2018,"Moore, Texas, US",9880.61127,2.464958917
Texas,US,04-01-2021,33.11304005,-94.73255695,527,11,0,516,"Morris, Texas, US",4254.116887,2.087286528
Texas,US,04-01-2021,34.07408766,-100.779722,73,5,0,68,"Motley, Texas, US",6083.333333,6.849315068
Texas,US,04-01-2021,31.62017125,-94.61803994,3109,97,0,3012,"Nacogdoches, Texas, US",4768.112386,3.119974268
Texas,US,04-01-2021,32.04620681,-96.47428766,4026,59,0,3967,"Navarro, Texas, US",8033.843514,1.465474416
Texas,US,04-01-2021,30.78548982,-93.74408813,392,18,0,374,"Newton, Texas, US",2883.413019,4.591836735
Texas,US,04-01-2021,32.30365282,-100.4060208,1248,29,0,1219,"Nolan, Texas, US",8481.718092,2.323717949
Texas,US,04-01-2021,27.736286,-97.5433285,30001,554,0,29447,"Nueces, Texas, US",8280.843735,1.846605113
Texas,US,04-01-2021,36.27829105,-100.8158184,912,17,0,895,"Ochiltree, Texas, US",9272.061814,1.864035088
Texas,US,04-01-2021,35.40425596,-102.6027606,149,2,0,147,"Oldham, Texas, US",7054.924242,1.342281879
Texas,US,04-01-2021,30.11879481,-93.89412775,5316,74,0,5242,"Orange, Texas, US",6374.406446,1.392024078
Texas,US,04-01-2021,32.75310985,-98.31319001,1866,44,0,1822,"Palo Pinto, Texas, US",6392.819213,2.357984995
Texas,US,04-01-2021,32.1639596,-94.30552481,1057,41,0,1016,"Panola, Texas, US",4557.213072,3.878902554
Texas,US,04-01-2021,32.77757172,-97.80500621,8790,99,0,8691,"Parker, Texas, US",6152.101793,1.126279863
Texas,US,04-01-2021,34.52993409,-102.7844668,1081,32,0,1049,"Parmer, Texas, US",11254.55492,2.960222017
Texas,US,04-01-2021,30.78097267,-102.7241261,1336,23,0,1313,"Pecos, Texas, US",8443.40517,1.721556886
Texas,US,04-01-2021,30.79472531,-94.8276624,2180,59,0,2121,"Polk, Texas, US",4245.126867,2.706422018
Texas,US,04-01-2021,35.40133773,-101.893964,15181,307,0,14874,"Potter, Texas, US",12929.35315,2.022264673
Texas,US,04-01-2021,29.99954402,-104.2408079,601,16,0,585,"Presidio, Texas, US",8964.797136,2.662229617
Texas,US,04-01-2021,32.87109387,-95.79232691,532,18,0,514,"Rains, Texas, US",4251.238613,3.383458647
Texas,US,04-01-2021,34.96585996,-101.8971322,14006,176,0,13830,"Randall, Texas, US",10170.4269,1.256604312
Texas,US,04-01-2021,31.36607041,-101.5232659,324,7,0,317,"Reagan, Texas, US",8417.77085,2.160493827
Texas,US,04-01-2021,29.83321503,-99.82018052,207,11,0,196,"Real, Texas, US",5996.523754,5.314009662
Texas,US,04-01-2021,33.61886692,-95.04841765,470,26,0,444,"Red River, Texas, US",3909.174083,5.531914894
Texas,US,04-01-2021,31.32323325,-103.6903896,1473,29,0,1444,"Reeves, Texas, US",9220.08012,1.968771215
Texas,US,04-01-2021,28.3238976,-97.15766311,462,17,0,445,"Refugio, Texas, US",6649.395509,3.67965368
Texas,US,04-01-2021,35.83809685,-100.813175,46,1,0,45,"Roberts, Texas, US",5386.416862,2.173913043
Texas,US,04-01-2021,31.02539637,-96.51272246,925,19,0,906,"Robertson, Texas, US",5417.594003,2.054054054
Texas,US,04-01-2021,32.89779518,-96.40771592,6270,54,0,6216,"Rockwall, Texas, US",5976.266501,0.861244019
Texas,US,04-01-2021,31.8314342,-99.97616148,921,17,0,904,"Runnels, Texas, US",8973.109899,1.845819761
Texas,US,04-01-2021,32.10773545,-94.76176432,2638,53,0,2585,"Rusk, Texas, US",4848.729919,2.009097801
Texas,US,04-01-2021,31.34318809,-93.85440451,391,18,0,373,"Sabine, Texas, US",3708.973629,4.603580563
Texas,US,04-01-2021,31.39457611,-94.17000399,473,24,0,449,"San Augustine, Texas, US",5742.381935,5.073995772
Texas,US,04-01-2021,30.57933681,-95.16260304,460,19,0,441,"San Jacinto, Texas, US",1593.956825,4.130434783
Texas,US,04-01-2021,28.00880118,-97.51763891,3072,97,0,2975,"San Patricio, Texas, US",4603.626555,3.157552083
Texas,US,04-01-2021,31.1577796,-98.81758731,426,14,0,412,"San Saba, Texas, US",7035.507845,3.286384977
Texas,US,04-01-2021,30.89740592,-100.5384842,218,6,0,212,"Schleicher, Texas, US",7805.227354,2.752293578
Texas,US,04-01-2021,32.74613808,-100.9162664,1977,31,0,1946,"Scurry, Texas, US",11836.19709,1.568032372
Texas,US,04-01-2021,32.73587756,-99.35401337,152,1,0,151,"Shackelford, Texas, US",4655.436447,0.657894737
Texas,US,04-01-2021,31.79211404,-94.14550696,1095,40,0,1055,"Shelby, Texas, US",4332.515629,3.652968037
Texas,US,04-01-2021,36.27751473,-101.8933156,114,6,0,108,"Sherman, Texas, US",3772.336201,5.263157895
Texas,US,04-01-2021,32.37474036,-95.2717568,12843,269,0,12574,"Smith, Texas, US",5517.913994,2.094526201
Texas,US,04-01-2021,32.22236802,-97.77403489,737,6,0,731,"Somervell, Texas, US",8074.057844,0.814111262
Texas,US,04-01-2021,26.56150059,-98.73892358,6354,203,0,6151,"Starr, Texas, US",9830.89134,3.194837897
Texas,US,04-01-2021,32.73553157,-98.83631615,563,16,0,547,"Stephens, Texas, US",6011.103993,2.841918295
Texas,US,04-01-2021,31.82781912,-101.0500746,98,1,0,97,"Sterling, Texas, US",7591.014717,1.020408163
Texas,US,04-01-2021,33.17906744,-100.2538401,88,3,0,85,"Stonewall, Texas, US",6518.518519,3.409090909
Texas,US,04-01-2021,30.49856623,-100.5382014,401,6,0,395,"Sutton, Texas, US",10619.70339,1.496259352
Texas,US,04-01-2021,34.53028891,-101.7349174,633,13,0,620,"Swisher, Texas, US",8557.52332,2.05371248
Texas,US,04-01-2021,32.77143818,-97.29101614,159931,1560,0,151871,"Tarrant, Texas, US",7294.359374,0.974146644
Texas,US,04-01-2021,32.30163422,-99.89007449,11229,202,0,11027,"Taylor, Texas, US",8134.952258,1.798913527
Texas,US,04-01-2021,30.22429013,-102.0766732,58,1,0,57,"Terrell, Texas, US",7474.226804,1.724137931
Texas,US,04-01-2021,33.17402785,-102.3354521,1351,40,0,1311,"Terry, Texas, US",10950.79841,2.9607698
Texas,US,04-01-2021,33.17751417,-99.21226795,54,3,0,51,"Throckmorton, Texas, US",3597.601599,5.555555556
Texas,US,04-01-2021,33.21339719,-94.96797273,2664,45,0,2619,"Titus, Texas, US",8134.351145,1.689189189
Texas,US,04-01-2021,31.40464436,-100.462443,13137,180,0,12957,"Tom Green, Texas, US",11020.97315,1.370175839
Texas,US,04-01-2021,30.33432034,-97.7853562,51956,551,0,51405,"Travis, Texas, US",4078.326219,1.060512742
Texas,US,04-01-2021,31.0879489,-95.1367187,364,9,0,355,"Trinity, Texas, US",2484.47205,2.472527473
Texas,US,04-01-2021,30.77031716,-94.37690895,786,12,0,774,"Tyler, Texas, US",3626.799557,1.526717557
Texas,US,04-01-2021,,,0,0,0,0,"Unassigned, Texas, US",,
Texas,US,04-01-2021,32.73706798,-94.93999853,1929,31,0,1898,"Upshur, Texas, US",4620.027303,1.607050285
Texas,US,04-01-2021,31.36868194,-102.0423217,259,7,0,252,"Upton, Texas, US",7082.307903,2.702702703
Texas,US,04-01-2021,29.35739637,-99.76229172,2006,42,0,1964,"Uvalde, Texas, US",7501.58932,2.093718843
Texas,US,04-01-2021,29.89149232,-101.1525205,4696,153,0,4543,"Val Verde, Texas, US",9578.786334,3.258091993
Texas,US,04-01-2021,32.56483801,-95.83766469,2471,65,0,2406,"Van Zandt, Texas, US",4366.495847,2.630513962
Texas,US,04-01-2021,28.79780988,-96.96813006,5881,122,0,5759,"Victoria, Texas, US",6386.560097,2.07447713
Texas,US,04-01-2021,30.73872995,-95.57440968,6185,86,0,6099,"Walker, Texas, US",8475.969906,1.390460792
Texas,US,04-01-2021,30.01058447,-95.99011759,2102,22,0,2080,"Waller, Texas, US",3804.800348,1.046622265
Texas,US,04-01-2021,31.50999644,-103.0927909,762,9,0,753,"Ward, Texas, US",6351.05851,1.181102362
Texas,US,04-01-2021,30.21498498,-96.40946246,1516,60,0,1456,"Washington, Texas, US",4224.95959,3.957783641
Texas,US,04-01-2021,27.7610369,-99.33237355,26989,452,0,26537,"Webb, Texas, US",9755.577404,1.674756382
Texas,US,04-01-2021,29.27765923,-96.22319248,2505,75,0,2430,"Wharton, Texas, US",6028.010396,2.994011976
Texas,US,04-01-2021,35.40114335,-100.2699514,369,7,0,362,"Wheeler, Texas, US",7298.259494,1.89701897
Texas,US,04-01-2021,33.98842886,-98.7041034,11047,219,0,10828,"Wichita, Texas, US",8354.382515,1.982438671
Texas,US,04-01-2021,34.07945812,-99.24178437,1380,33,0,1347,"Wilbarger, Texas, US",10807.42423,2.391304348
Texas,US,04-01-2021,26.47411727,-97.61535848,1743,63,0,1680,"Willacy, Texas, US",8160.876487,3.614457831
Texas,US,04-01-2021,30.64655664,-97.6004854,22884,215,0,22669,"Williamson, Texas, US",3875.025188,0.939521063
Texas,US,04-01-2021,29.1732598,-98.08693082,2137,36,0,2101,"Wilson, Texas, US",4184.452712,1.684604586
Texas,US,04-01-2021,31.85008651,-103.0485163,551,15,0,536,"Winkler, Texas, US",6878.901373,2.722323049
Texas,US,04-01-2021,33.21570665,-97.65460265,4353,72,0,4281,"Wise, Texas, US",6219.993141,1.654031702
Texas,US,04-01-2021,32.78722382,-95.38236368,2060,71,0,1989,"Wood, Texas, US",4523.59516,3.446601942
Texas,US,04-01-2021,33.17320212,-102.8276433,779,20,0,759,"Yoakum, Texas, US",8940.663377,2.567394095
Texas,US,04-01-2021,33.17659707,-98.68790885,1425,31,0,1394,"Young, Texas, US",7912.270961,2.175438596
Texas,US,04-01-2021,27.00156391,-99.16987152,1051,10,0,1041,"Zapata, Texas, US",7412.370407,0.951474786
Texas,US,04-01-2021,28.86617238,-99.76050829,876,25,0,851,"Zavala, Texas, US",7398.648649,2.853881279
Utah,US,04-01-2021,41.52106798,-113.0832816,15257,47,0,15210,"Bear River, Utah, US",8166.771938,0.308055319
Utah,US,04-01-2021,39.37231946,-111.5758676,6168,34,0,6134,"Central Utah, Utah, US",7526.173219,0.551232166
Utah,US,04-01-2021,40.99001837,-112.1139997,25810,92,0,25718,"Davis, Utah, US",7260.584954,0.356450988
Utah,US,04-01-2021,40.66616532,-111.9216011,109533,560,0,108973,"Salt Lake, Utah, US",9438.944122,0.511261446
Utah,US,04-01-2021,37.62762978,-109.8033714,1426,34,0,1392,"San Juan, Utah, US",9315.390645,2.384291725
Utah,US,04-01-2021,38.99617072,-110.7013958,2087,12,0,2075,"Southeast Utah, Utah, US",5187.799846,0.574988021
Utah,US,04-01-2021,37.85447192,-111.4418764,19507,143,0,19364,"Southwest Utah, Utah, US",7739.583085,0.73307018
Utah,US,04-01-2021,40.86688146,-110.9535882,3320,5,0,3315,"Summit, Utah, US",7877.565548,0.15060241
